"title";"timestamp";"Section count";"Subsection count";"Complete URL link count";"Complete URL link count per section";"Complete URL link count per length";"Relative URL link count";"Relative URL link count per section";"Relative URL link count per length";"Same page link count";"Same page link count per section";"Same page link count per length";"Mean section size";"Mean subsection size";"Largest section size";"Shortest section size";"Standard deviation of the section size";"Images count";"Images per length";"Images per section";"Images per subsection";"Phrase count";"Large phrase count";"Paragraph count";"Large paragraph count";"Largest phrase size";"Large phrase rate";"Short phrase rate";"Char Count";"Word Count";"Articles count";"Auxiliary verbs count";"Coordination conjunctions count";"Correlative conjunctions count";"Indefinite pronouns count";"Interrogative pronouns count";"Prepositions count";"Pronouns count";"Relative pronoums count";"Subordinating conjunctions count";"To be verbs count";"Sentences starting with articles";"Sentences starting with auxiliary verbs";"Sentences starting with coordination conjunctions";"Sentences starting with correlative conjunctions";"Sentences starting with indefinite pronouns";"Sentences starting with interrogative pronouns";"Sentences starting with prepositions";"Sentences starting with pronouns";"Sentences starting with relative pronoums";"Sentences starting with subordinating conjunctions";"Sentences starting with to be verbs";"ARI readability feature";"Coleman-Liau readability feature";"Flesch Reading Ease Readability Feature";"Flesch Kincaid Readability Feature";"Gunning Fog Index readability feature";"Lasbarhetsindex readability feature";"SMOG Grading readability feature"
"Chachani";"2015-02-14T23:01:29Z";5;0;5;1.0;0.0020627062706270625;11;2.2;0.004537953795379538;0;0.0;0.0;388.2;0;1675;13;720.2677974198208;1;0.00041254125412541255;0.2;0.2;20;17;34;0;68;0.35;0.4;2424;407;43;10;14;0;7;2;71;3;4;8;6;5;0;1;0;0;0;2;0;0;2;0;11.089889434889436;10.582063882063885;52.316359336609366;11.017753071253072;11.874643734643735;29.686609336609337;23.174241001832016
"Hussein of Jordan";"2009-02-28T20:12:42Z";12;0;34;2.8333333333333335;0.0030965391621129326;130;10.833333333333334;0.011839708561020037;19;1.5833333333333333;0.0017304189435336976;840.3333333333334;0;4679;13;1288.9916660520016;2;0.00018214936247723133;0.16666666666666666;0.16666666666666666;97;73;169;9;199;0.3402061855670103;0.5876288659793815;10980;1810;115;27;46;1;10;11;211;114;19;23;27;8;0;2;0;0;0;1;25;0;1;0;10.627189724896049;10.926983425414363;47.01995016232843;11.33660135558467;11.397619183231761;28.4940479580794;45.5440947723653
"U.S. Route 30 in Indiana";"2007-10-20T03:36:10Z";2;1;0;0.0;0.0;13;6.5;0.014054054054054054;0;0.0;0.0;318.5;584.0;603;34;402.34375849514555;0;0.0;0.0;0.0;21;8;12;1;39;0.42857142857142855;0.5238095238095238;925;159;15;1;2;0;0;0;28;4;0;3;0;0;0;0;0;0;0;0;4;0;0;0;3.871752021563342;7.095849056603775;57.08584905660379;7.177951482479788;6.299011680143756;15.747529200359388;15.609520212918492
"U.S. Route 30 in Indiana";"2013-12-20T02:36:32Z";7;0;0;0.0;0.0;76;10.857142857142858;0.008229561451001625;35;5.0;0.003789929615592853;1145.7142857142858;0;5977;13;2191.254717757668;3;0.00032485110990795884;0.42857142857142855;0.42857142857142855;90;76;102;5;178;0.26666666666666666;0.6;9235;1500;176;15;56;0;8;2;223;14;10;33;18;27;0;0;0;1;1;20;1;1;14;0;9.737993333333335;10.871220000000001;44.46273333333335;11.198133333333335;10.453333333333333;26.133333333333333;41.72983346207417
"U.S. Route 30 in Indiana";"2007-12-25T18:05:42Z";2;1;0;0.0;0.0;13;6.5;0.013626834381551363;0;0.0;0.0;333.0;584.0;603;63;381.8376618407357;0;0.0;0.0;0.0;21;8;13;1;39;0.42857142857142855;0.5238095238095238;954;163;15;1;2;0;0;0;28;4;0;3;0;0;0;0;0;0;0;0;4;0;0;0;4.046044405492253;7.290245398773006;55.707586912065466;7.417510955302365;6.294945953841659;15.737364884604148;15.767145334803704
"Hussein of Jordan";"2019-07-21T10:19:07Z";12;21;2;0.16666666666666666;2.2977149225095643e-05;572;47.666666666666664;0.006571464678377353;277;23.083333333333332;0.0031823351676757467;6967.166666666667;3237.190476190476;56981;13;15983.94853841778;26;0.00029870293992624336;2.1666666666666665;2.1666666666666665;591;541;585;43;562;0.34179357021996615;0.5499153976311336;87043;14322;1181;210;490;25;110;82;2050;573;194;273;295;11;0;0;0;1;0;9;19;1;6;0;13.503188219182157;11.402684680910486;32.43066354555879;14.75617840431497;14.681531164648897;36.70382791162224;122.67455869983394
"U.S. Route 30 in Indiana";"2017-05-12T12:31:18Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008519822787686017;35;5.0;0.003975917300920141;1090.2857142857142;0;5513;13;2022.793342079686;3;0.0003407929115074406;0.42857142857142855;0.42857142857142855;71;56;108;4;177;0.3380281690140845;0.5070422535211268;8803;1452;149;14;56;1;6;3;221;37;10;35;15;17;0;0;0;0;0;20;1;0;7;0;11.103244674659521;10.5431129476584;37.67794843440811;13.08453497846584;12.284964885733132;30.71241221433283;41.1051177665153
"Chachani";"2008-11-29T19:57:07Z";2;0;14;7.0;0.007878446820483961;7;3.5;0.0039392234102419805;0;0.0;0.0;153.0;0;276;30;173.9482681718907;1;0.0005627462014631402;0.5;0.5;13;11;35;1;60;0.23076923076923078;0.5384615384615384;1777;278;27;5;9;0;1;1;43;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.669429994465965;13.22251798561151;47.88285279468735;11.893165467625899;12.870392916436083;32.17598229109021;19.673332000533065
"Hussein of Jordan";"2015-11-24T23:57:57Z";10;10;7;0.7;0.00027153884945110363;218;21.8;0.008456495597191513;67;6.7;0.0025990147018891347;2514.2;806.1;10915;13;3334.7726825743975;9;0.00034912137786570463;0.9;0.9;214;154;328;17;766;0.308411214953271;0.6308411214953271;25779;4261;299;61;120;3;25;15;612;169;35;45;80;10;0;1;1;2;0;14;39;1;4;0;11.126142562296153;10.868638817179065;40.83356554338744;12.510365617741439;12.536182766100715;31.340456915251785;68.27633568147036
"Roderigo Lopez";"2012-10-14T21:36:22Z";2;0;8;4.0;0.00243605359317905;27;13.5;0.008221680876979293;6;3.0;0.0018270401948842874;303.0;0;432;174;182.43354954612926;0;0.0;0.0;0.0;38;27;27;1;81;0.4473684210526316;0.4473684210526316;3284;536;33;10;22;0;2;2;67;38;6;10;20;3;1;0;0;1;0;3;8;0;1;0;8.646605459544382;10.784869402985077;47.78271013354282;10.098739198743129;11.388373919874311;28.47093479968578;26.15167380558045
"Chachani";"2010-12-05T18:13:43Z";4;0;16;4.0;0.005967922417008579;10;2.5;0.003729951510630362;0;0.0;0.0;499.5;0;1650;30;772.1059944506756;1;0.0003729951510630362;0.25;0.25;21;19;48;1;75;0.2857142857142857;0.47619047619047616;2681;441;44;13;15;0;7;1;74;4;3;7;6;4;0;1;0;0;0;2;1;0;2;0;12.01054421768707;11.369410430839;54.111836734693895;10.928798185941044;11.846712018140591;29.616780045351476;24.0
"Roderigo Lopez";"2011-11-25T10:39:28Z";2;0;8;4.0;0.0023781212841854932;26;13.0;0.0077288941736028535;6;3.0;0.0017835909631391202;302.5;0;432;173;183.1406563273158;0;0.0;0.0;0.0;39;29;27;2;90;0.46153846153846156;0.46153846153846156;3364;553;32;10;24;0;2;1;72;41;5;10;21;3;1;0;0;1;0;3;9;0;1;0;8.52133490981592;10.593471971066904;48.79110261046972;9.976528028933096;11.313747855520008;28.28436963880002;26.515952032609693
"U.S. Route 30 in Indiana";"2008-02-04T22:14:53Z";2;1;0;0.0;0.0;27;13.5;0.00847457627118644;5;2.5;0.001569365976145637;1449.0;2814.0;2833;65;1957.2715703243634;0;0.0;0.0;0.0;71;32;20;1;85;0.36619718309859156;0.4788732394366197;3186;564;45;5;22;1;6;2;86;23;1;10;4;5;0;0;0;0;0;6;7;0;0;0;3.062043751872938;6.0378368794326285;56.57218309859158;7.342070722205577;6.5107981220657285;16.27699530516432;26.748684174075834
"Hussein of Jordan";"2019-08-31T21:32:46Z";12;21;2;0.16666666666666666;2.2955260197874344e-05;572;47.666666666666664;0.006565204416592062;277;23.083333333333332;0.0031793035374055967;6976.166666666667;3241.8571428571427;57079;13;16011.749395271267;26;0.0002984183825723665;2.1666666666666665;2.1666666666666665;592;542;584;43;565;0.34121621621621623;0.5506756756756757;87126;14337;1183;210;490;25;110;82;2052;574;194;274;296;11;0;0;0;1;0;9;19;1;6;0;13.49353943632898;11.39959266234219;32.485213333036455;14.744695042264485;14.66728352646432;36.6682088161608;122.73721226085064
"Fair dealing in United Kingdom law";"2016-11-01T02:45:42Z";5;5;0;0.0;0.0;26;5.2;0.0016841559787537247;45;9.0;0.0029148853478429848;2659.4;1595.2;12022;13;5250.219262088013;0;0.0;0.0;0.0;77;76;62;1;284;0.35064935064935066;0.4675324675324675;15438;2579;272;114;154;20;42;23;291;110;80;103;74;9;0;1;0;0;1;2;7;1;14;0;18.053096790762552;11.640333462582394;31.259563960661296;17.219966563099565;18.887902791276193;47.21975697819048;53.78385570237849
"Hussein of Jordan";"2007-11-30T09:16:17Z";7;5;27;3.857142857142857;0.0023261824760920135;152;21.714285714285715;0.013095545791332817;19;2.7142857142857144;0.0016369432239166021;1612.5714285714287;1056.2;5350;63;2271.07770725287;2;0.00017230981304385286;0.2857142857142857;0.2857142857142857;94;69;165;9;253;0.3617021276595745;0.5531914893617021;11607;1924;124;31;57;2;17;10;237;115;24;36;30;11;1;3;0;1;0;4;16;0;2;0;11.416656898305831;10.924111226611224;44.561556818684494;12.128727827664001;12.490768346087496;31.226920865218737;46.86342439892262
"Hussein of Jordan";"2015-10-29T14:02:59Z";10;10;7;0.7;0.0002714756641458212;217;21.7;0.008415745588520457;67;6.7;0.0025984099282528603;2514.8;806.5;10920;13;3336.099712072301;9;0.00034904013961605586;0.9;0.9;214;154;328;17;766;0.308411214953271;0.6308411214953271;25785;4260;299;61;120;3;25;15;611;169;35;45;80;10;0;1;1;2;0;14;39;1;4;0;11.136848492826111;10.884544600938966;40.72464854547849;12.524396472291695;12.53538677548155;31.338466938703874;68.26867548832288
"U.S. Route 30 in Indiana";"2015-03-27T03:52:31Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008517887563884156;35;5.0;0.003975014196479273;1090.5714285714287;0;5513;13;2022.8430370102749;3;0.00034071550255536625;0.42857142857142855;0.42857142857142855;71;56;105;4;177;0.3380281690140845;0.5070422535211268;8805;1453;149;14;56;1;6;3;221;37;10;35;15;17;0;0;0;0;0;20;1;0;7;0;11.111148667642468;10.54518238128011;37.41643971191223;13.124509174801045;12.287773717321134;30.719434293302832;41.118237105091836
"Hussein of Jordan";"2018-07-28T07:20:59Z";12;21;2;0.16666666666666666;2.3625023625023624e-05;554;46.166666666666664;0.006544131544131544;271;22.583333333333332;0.003201190701190701;6769.416666666667;3173.3809523809523;56351;13;15814.377718670688;23;0.0002716877716877717;1.9166666666666667;1.9166666666666667;572;526;559;42;600;0.34265734265734266;0.5384615384615384;84656;13904;1143;197;483;23;99;78;1997;540;184;265;283;8;0;0;0;1;0;7;14;1;5;0;13.58432443347791;11.461298187571924;31.843143976276906;14.856556386651324;14.748968752766224;36.87242188191556;120.91522378386941
"Hussein of Jordan";"2014-04-30T19:37:14Z";10;10;6;0.6;0.00024374390640233994;198;19.8;0.008043548911277218;57;5.7;0.0023155671108222296;2398.2;778.7;10480;13;3194.734723815978;6;0.00024374390640233994;0.6;0.6;195;146;314;19;753;0.29743589743589743;0.6102564102564103;24616;4072;282;60;116;2;22;15;581;171;33;47;80;12;0;0;1;2;0;15;38;1;4;0;11.584377802125836;10.903828585461689;39.83352934360991;12.891033398821218;12.910777290816583;32.27694322704146;66.81222453417527
"Roderigo Lopez";"2014-12-08T02:06:09Z";3;0;2;0.6666666666666666;0.0007331378299120235;27;9.0;0.009897360703812317;3;1.0;0.0010997067448680353;812.6666666666666;0;2311;13;1298.5770417396627;0;0.0;0.0;0.0;27;22;26;1;92;0.4444444444444444;0.4444444444444444;2728;442;29;8;22;0;2;2;54;31;6;10;19;3;0;0;0;1;0;3;5;0;1;0;10.0168141444612;11.371221719457015;43.60459443606504;11.244218200100555;13.154482989777108;32.88620747444277;24.02379604162864
"Roderigo Lopez";"2011-09-18T15:26:14Z";2;0;7;3.5;0.00219435736677116;23;11.5;0.007210031347962382;6;3.0;0.0018808777429467085;294.0;0;432;156;195.16147160748713;0;0.0;0.0;0.0;38;28;26;1;99;0.4473684210526316;0.4473684210526316;3190;521;31;10;24;0;2;1;63;39;5;10;20;3;1;0;0;1;0;3;8;0;1;0;8.415723810485904;10.682725527831092;47.42630139408021;10.050387412869991;11.395918779674716;28.489796949186786;25.825424421026653
"Hussein of Jordan";"2020-02-02T06:53:33Z";12;21;2;0.16666666666666666;2.2789685388393214e-05;577;48.083333333333336;0.0065748242345514425;280;23.333333333333332;0.0031905559543750498;7027.583333333333;3266.6190476190477;57539;13;16141.150001039596;26;0.0002962659100491118;2.1666666666666665;2.1666666666666665;593;543;585;43;617;0.35075885328836426;0.5413153456998314;87759;14448;1197;214;495;25;109;82;2067;580;195;277;296;11;0;0;0;1;0;9;19;1;6;0;13.557768476915058;11.395783499446292;32.53286142873955;14.77440506537138;14.704171592163277;36.76042898040819;123.19983361053376
"Hussein of Jordan";"2016-12-23T14:54:46Z";10;11;7;0.7;0.00026189763543849146;223;22.3;0.008343310386111942;70;7.0;0.0026189763543849145;2607.3;781.9090909090909;11489;13;3508.9237682102917;9;0.00033672553127806046;0.9;0.9;218;158;333;17;767;0.3211009174311927;0.6100917431192661;26728;4415;310;63;127;3;26;16;631;171;36;49;82;12;0;1;1;2;0;14;39;1;4;0;11.315213606657863;10.916754246885613;40.34152677486051;12.663728583748068;12.667168846821198;31.667922117052996;69.44546636152086
"Hussein of Jordan";"2011-10-29T01:07:34Z";18;1;48;2.6666666666666665;0.0022176022176022174;167;9.277777777777779;0.007715407715407715;42;2.3333333333333335;0.0019404019404019404;1163.0;4289.0;5709;63;1506.9671919610787;2;9.24000924000924e-05;0.1111111111111111;0.1111111111111111;174;128;274;16;639;0.3218390804597701;0.603448275862069;21645;3556;251;43;95;1;22;11;494;149;26;38;55;12;0;0;0;2;0;9;31;0;4;0;11.68877888108814;11.2805455568054;40.73002437195353;12.655372949071023;12.651653026130356;31.62913256532589;62.632206063502295
"Hussein of Jordan";"2008-04-20T20:00:29Z";12;3;28;2.3333333333333335;0.002573765971137053;136;11.333333333333334;0.012501149002665687;22;1.8333333333333333;0.0020222446916076846;837.25;385.6666666666667;4823;13;1322.2201800552941;2;0.0001838404265097895;0.16666666666666666;0.16666666666666666;93;70;177;12;230;0.3763440860215054;0.5806451612903226;10879;1798;116;30;49;1;10;12;204;112;23;29;28;10;0;2;0;0;0;0;22;0;1;0;10.91386911383018;10.919783092324806;47.70165554319615;11.40884315906563;11.671041898405637;29.17760474601409;45.40283009422838
"Chachani";"2007-04-14T19:17:45Z";1;0;9;9.0;0.007698887938408896;5;5.0;0.00427715996578272;0;0.0;0.0;189.0;0;189;189;0;0;0.0;0.0;0.0;9;7;19;1;53;0.3333333333333333;0.4444444444444444;1169;178;17;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;13.685911360798997;14.13196629213483;41.324600499375805;12.408726591760303;13.304369538077404;33.26092384519351;16.341664064126334
"Hussein of Jordan";"2020-01-29T13:06:57Z";12;21;2;0.16666666666666666;2.2789685388393214e-05;577;48.083333333333336;0.0065748242345514425;280;23.333333333333332;0.0031905559543750498;7027.583333333333;3266.6190476190477;57539;13;16141.150001039596;26;0.0002962659100491118;2.1666666666666665;2.1666666666666665;593;543;585;43;617;0.35075885328836426;0.5413153456998314;87759;14448;1197;214;495;25;109;82;2067;580;195;277;296;11;0;0;0;1;0;9;19;1;6;0;13.557768476915058;11.395783499446292;32.53286142873955;14.77440506537138;14.704171592163277;36.76042898040819;123.19983361053376
"U.S. Route 30 in Indiana";"2014-08-30T14:24:35Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008651516899296344;35;5.0;0.00403737455300496;1096.857142857143;0;5540;13;2031.9896184586694;3;0.0003460606759718537;0.42857142857142855;0.42857142857142855;67;54;104;5;158;0.3283582089552239;0.4925373134328358;8669;1426;149;14;56;1;6;3;218;34;9;35;15;15;0;0;0;0;0;20;1;0;7;0;11.632274915743864;10.740035063113602;36.55923290280714;13.447483410437297;12.664905486592284;31.66226371648071;40.76241517699841
"Roderigo Lopez";"2014-09-29T13:35:19Z";3;0;2;0.6666666666666666;0.000693000693000693;30;10.0;0.010395010395010396;3;1.0;0.0010395010395010396;865.3333333333334;0;2469;13;1389.7339073841918;0;0.0;0.0;0.0;28;23;26;1;78;0.4642857142857143;0.42857142857142855;2886;472;30;8;22;0;2;2;63;33;6;10;20;3;0;0;0;1;0;3;6;0;1;0;10.03967312348668;11.148559322033897;45.4389830508475;11.109285714285715;12.929297820823246;32.323244552058114;24.72556098240043
"Hussein of Jordan";"2005-03-29T03:56:35Z";1;0;6;6.0;0.0015349194167306216;74;74.0;0.018930672806344334;0;0.0;0.0;244.0;0;244;244;0;1;0.00025581990278843696;1.0;1.0;29;24;37;2;142;0.4482758620689655;0.3448275862068966;3909;659;45;8;17;0;6;4;83;31;4;11;18;5;0;0;0;0;0;3;8;0;0;0;11.926833760661395;10.297572078907436;43.06954476479518;12.897299984302236;12.97432892051698;32.43582230129245;28.67099530598687
"Hussein of Jordan";"2007-08-13T10:19:35Z";6;5;27;4.5;0.0023392826199965344;147;24.5;0.012736094264425577;18;3.0;0.0015595217466643563;1875.1666666666667;1063.0;5384;178;2384.6849197884962;3;0.00025992029111072604;0.5;0.5;90;69;166;9;243;0.36666666666666664;0.5444444444444444;11542;1910;124;31;57;2;17;10;239;115;24;35;30;11;1;3;0;1;0;4;16;0;2;0;11.828702734147754;11.019057591623035;43.82198371146018;12.419232111692846;12.782082606166377;31.955206515415938;46.70354676682432
"Roderigo Lopez";"2013-08-19T10:07:47Z";3;0;2;0.6666666666666666;0.0006915629322268327;27;9.0;0.00933609958506224;3;1.0;0.001037344398340249;864.3333333333334;0;2468;13;1389.6979288080317;0;0.0;0.0;0.0;28;23;26;2;78;0.4642857142857143;0.4642857142857143;2892;473;30;8;23;0;2;2;63;34;6;10;20;3;0;0;0;1;0;3;7;0;1;0;9.998881002718207;11.079175475687101;44.09805232558142;11.305191029900335;12.930504379341588;32.32626094835397;24.748563170931547
"Roderigo Lopez";"2015-10-16T10:23:34Z";6;0;0;0.0;0.0;90;15.0;0.007467640225688682;6;1.0;0.0004978426817125788;1684.8333333333333;0;4476;115;1639.9913922538335;4;0.00033189512114171923;0.6666666666666666;0.6666666666666666;87;72;109;2;209;0.39080459770114945;0.5402298850574713;12052;1955;149;29;80;4;15;9;267;98;31;35;49;9;0;0;1;1;0;2;4;0;0;0;12.68382655730958;11.383928388746803;32.958329070758765;14.244790545903523;13.735308816180146;34.33827204045036;47.21538193886829
"Hussein of Jordan";"2009-06-24T01:54:03Z";13;0;36;2.769230769230769;0.003169572107765452;120;9.23076923076923;0.010565240359218173;20;1.5384615384615385;0.0017608733932030288;803.6923076923077;0;4248;13;1120.516724894917;1;8.804366966015144e-05;0.07692307692307693;0.07692307692307693;97;75;170;9;250;0.3402061855670103;0.5876288659793815;11358;1865;119;26;56;1;9;10;211;112;17;27;27;9;0;2;0;0;0;3;22;0;3;0;11.071627262928054;11.174300268096516;45.8359332246207;11.642609104225976;11.765788673613223;29.414471684033053;46.18564576337837
"Hussein of Jordan";"2019-10-26T10:20:09Z";12;21;2;0.16666666666666666;2.2920009168003668e-05;573;47.75;0.006566582626633051;277;23.083333333333332;0.003174421269768508;6986.0;3245.0476190476193;57086;13;16012.476561617932;26;0.00029796011918404767;2.1666666666666665;2.1666666666666665;592;542;585;43;565;0.34121621621621623;0.5456081081081081;87260;14360;1185;210;490;25;109;82;2057;575;194;274;296;11;0;0;0;1;0;9;20;1;6;0;13.512519046902057;11.400993036211698;32.49713562448244;14.752683881653244;14.677633064819696;36.69408266204924;122.83321743156193
"Chachani";"2018-06-23T03:01:59Z";9;0;5;0.5555555555555556;0.0006548788474132286;42;4.666666666666667;0.00550098231827112;41;4.555555555555555;0.005370006548788474;789.2222222222222;0;3368;13;1125.3742463929252;2;0.0002619515389652914;0.2222222222222222;0.2222222222222222;78;63;85;0;145;0.41025641025641024;0.4358974358974359;7635;1270;115;31;42;2;14;2;187;21;5;17;32;11;0;1;0;0;0;5;7;0;2;0;9.217765798505951;10.420614173228344;50.21911164950538;10.299685039370079;10.70179689077327;26.754492226933174;38.63705936241092
"Chachani";"2008-12-18T14:22:55Z";3;0;15;5.0;0.008259911894273128;7;2.3333333333333335;0.003854625550660793;0;0.0;0.0;122.0;0;238;30;106.05658866850281;1;0.0005506607929515419;0.3333333333333333;0.3333333333333333;13;11;37;1;60;0.23076923076923078;0.6153846153846154;1816;283;27;5;9;0;1;1;44;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.97991573797227;13.394240282685512;47.22686327806471;12.080212014134279;13.230660505572168;33.076651263930415;19.822603841260722
"Hussein of Jordan";"2007-06-28T01:15:29Z";6;5;27;4.5;0.002328389099689548;145;24.166666666666668;0.012504311831666092;18;3.0;0.001552259399793032;1888.1666666666667;1057.2;5355;178;2403.976989629199;2;0.00017247326664367022;0.3333333333333333;0.3333333333333333;92;71;156;9;234;0.34782608695652173;0.5434782608695652;11596;1921;127;31;58;2;17;10;238;114;24;37;31;10;1;3;0;1;0;4;17;0;3;0;11.663033632845213;11.002753774076002;43.74588758685468;12.344936457461017;12.704073965099699;31.760184912749246;46.829214001622255
"Hussein of Jordan";"2012-03-19T17:21:28Z";18;1;51;2.8333333333333335;0.0022968834444244282;172;9.555555555555555;0.007746352008647091;44;2.4444444444444446;0.0019816249324446046;1192.0;4289.0;5709;78;1493.1309780615559;4;0.0001801477211313277;0.2222222222222222;0.2222222222222222;178;131;297;17;527;0.33146067415730335;0.5955056179775281;22204;3642;255;47;96;2;25;13;502;160;30;38;60;12;0;0;0;2;0;11;32;0;3;0;11.698195398256296;11.27908292147172;40.58421968420856;12.681645348586098;12.720238910587467;31.800597276468665;63.34898507845845
"Roderigo Lopez";"2014-06-11T05:22:19Z";3;0;2;0.6666666666666666;0.000690846286701209;27;9.0;0.00932642487046632;3;1.0;0.0010362694300518134;865.3333333333334;0;2468;13;1388.886724442758;0;0.0;0.0;0.0;28;23;27;2;78;0.4642857142857143;0.4642857142857143;2895;473;30;8;23;0;2;2;63;34;6;10;20;3;0;0;0;1;0;3;7;0;1;0;9.998881002718207;11.079175475687101;44.09805232558142;11.305191029900335;12.930504379341588;32.32626094835397;24.748563170931547
"U.S. Route 30 in Indiana";"2008-11-28T19:07:01Z";3;3;0;0.0;0.0;28;9.333333333333334;0.00815613166326828;10;3.3333333333333335;0.0029129041654529565;1044.3333333333333;954.6666666666666;2940;73;1641.8636768420615;1;0.00029129041654529564;0.3333333333333333;0.3333333333333333;73;34;48;2;84;0.3698630136986301;0.4657534246575342;3433;604;47;5;22;1;6;2;92;23;1;10;4;5;0;0;0;0;0;6;7;0;0;0;3.311539281502313;6.291605960264899;58.09056019232517;7.2123460038102145;6.6208473192415855;16.552118298103963;27.576411454889016
"Hussein of Jordan";"2018-02-08T05:45:34Z";12;21;2;0.16666666666666666;2.3519450585634318e-05;550;45.833333333333336;0.006467848911049438;267;22.25;0.0031398466531821815;6778.666666666667;3174.3809523809523;56759;13;15931.795786090686;23;0.00027047368173479467;1.9166666666666667;1.9166666666666667;573;525;557;40;558;0.3507853403141361;0.5305410122164049;85036;13949;1141;189;482;22;98;79;1990;545;184;262;281;6;0;0;0;1;1;6;16;2;4;0;13.589104935618742;11.446558176213344;30.73879916579682;15.019561581663048;14.71852403739026;36.79631009347565;121.10588469674151
"Chachani";"2014-05-18T07:28:00Z";5;0;5;1.0;0.002039983680130559;11;2.2;0.00448796409628723;0;0.0;0.0;393.2;0;1684;13;722.5868113936207;1;0.0004079967360261118;0.2;0.2;20;18;35;1;66;0.35;0.4;2451;415;42;13;14;0;7;1;73;3;3;7;6;4;0;1;0;0;0;2;0;0;2;0;11.154421686746986;10.44125301204819;55.71399096385545;10.643222891566268;11.866265060240965;29.66566265060241;23.37154878746336
